Suburb,Address,Price,SellerG,Lattitude,Longtitude
Watsonia,4 Ananda Ct,711000,Barry,-37.7147,145.0752
Watsonia,1/18 Leafield St,537000,Barry,-37.7125,145.0768
Watsonia,3 Tennyson St,1040000,Buckingham,-37.7085,145.0824
Watsonia,11 Leafield St,1171000,Buckingham,-37.7122,145.0765
Watsonia,1 Papua St,662000,Buckingham,-37.7118,145.088
Watsonia,16 Castlereagh Pl,800000,hockingstuart,-37.7023,145.0775
Watsonia,7 Crellin Cr,652000,Nelson,,
Watsonia,18 Papua St,922000,Barry,-37.7112,145.0869
Watsonia,3/8 Herbert St,485000,Stockdale,-37.7143,145.0781
Watsonia,295 Greenwood Dr,860500,Barry,-37.7084,145.0788
Watsonia,2/21 Meagher St,728000,Barry,,
Watsonia,4 Papua St,702000,Buckingham,-37.7115,145.088
Watsonia,49 Wattle Dr,627500,Barry,-37.7165,145.0759
Watsonia,1 Elder St,632000,Darren,-37.711,145.0854
Watsonia,14 Illoura St,601000,Darren,-37.7163,145.087
Watsonia,2/5 Marilyn Ct,549000,Darren,-37.7141,145.0754
Watsonia,1/6 Wattle Dr,342500,Miles,-37.7167,145.0807
Watsonia,28 Papua St,701000,Barry,-37.7112,145.0861
Watsonia,5 Princes St,645000,Ray,-37.7065,145.0825
Watsonia,36 Powley Pde,838000,Barry,-37.7161,145.0804
West Melbourne,44 Anderson St,1010000,Jellis,-37.8048,144.9424
West Melbourne,1004/58 Jeffcott St,650000,MICM,-37.8117,144.9518
West Melbourne,115 Abbotsford St,1260000,Alexkarbon,-37.805,144.9448
West Melbourne,10/18 Ireland St,460000,Nelson,-37.8076,144.9456
West Melbourne,96 Roden St,2370000,Alexkarbon,-37.8073,144.9481
West Melbourne,8/115 Stanley St,800000,Nelson,-37.8094,144.9479
West Melbourne,9/24 Ireland St,550000,Nelson,-37.8076,144.9456
West Melbourne,108/33 Jeffcott St,660000,hockingstuart,-37.8118,144.9526
West Melbourne,1/44 Chetwynd street,836000,Collins,,
West Melbourne,2/212 Roden St,1055000,Jellis,-37.8094,144.9452
West Melbourne,38/28 Jeffcott St,860000,MICM,,
West Melbourne,9/561 Spencer St,995000,Alexkarbon,-37.8076,144.9474
West Melbourne,6/40 Batman St,1130000,Caine,-37.8102,144.9515
West Melbourne,209/5 Stawell St,443000,Nelson,-37.806,144.942
West Melbourne,7/88 Ireland St,1120000,Jellis,-37.8067,144.9435
West Melbourne,3/28 Jeffcott St,682000,Woodards,,
West Melbourne,11/24 Ireland St,482000,Nelson,-37.8076,144.9456
West Melbourne,5/467 King St,620000,Jellis,-37.8091,144.952
West Melbourne,44 Miller St,2100000,Brad,-37.8056,144.9463
West Melbourne,19/33 Jeffcott St,601000,MICM,-37.8118,144.9526
Williamstown,4 Freyer St,1325000,hockingstuart,-37.855,144.8905
Williamstown,46 Pasco St,1400000,Gunn&Co,-37.8613,144.8988
Williamstown,8 Pope Pl,920000,Sweeney,,
Williamstown,54 Twyford St,1535000,Greg,-37.8681,144.8994
Williamstown,2/20 Victoria St,890000,Gunn&Co,-37.8663,144.8883
Williamstown,35 Chandler St,1400000,hockingstuart,-37.8517,144.8923
Williamstown,43B Cole St,1800000,Raine,-37.8652,144.9019
Williamstown,8 Long St,1050000,Sweeney,-37.8615,144.8827
Williamstown,22 Station Rd,850000,Greg,-37.857,144.8906
Williamstown,19 Verdon St,2910000,Greg,-37.8633,144.8963
Williamstown,56 Verdon St,2910000,Greg,-37.8609,144.8947
Williamstown,7 Victoria St,2640000,Williams,-37.8671,144.8875
Williamstown,110 Bayview St,1200000,RT,-37.8595,144.8868
Williamstown,27a Perry St,2000000,Sweeney,,
Williamstown,64 Twyford St,3130000,RT,-37.8679,144.899
Williamstown,25 Anzac Cr,1500000,Greg,,
Williamstown,12 McGuire Cr,825000,Williams,,
Williamstown,98 Osborne St,1460000,Greg,-37.8661,144.8973
Williamstown,8/99 Verdon St,310000,Sweeney,-37.8588,144.8919
Williamstown,20 Bates Dr,1200000,Williams,-37.8578,144.8799
Williamstown,28 Council La,1560000,Greg,-37.8644,144.9039
Williamstown,19 Perry St,1575000,Greg,-37.8613,144.8939
Williamstown,13/8 The Strand,830000,Greg,-37.8581,144.9015
Williamstown,19/8 The Strand,830000,Greg,-37.8581,144.9011
Williamstown,17 Station Rd,1085000,Greg,-37.8571,144.8915
Williamstown,73 Victoria St,1815000,Sweeney,-37.8623,144.8884
Williamstown,17 Yarra St,1470000,Jas,-37.8513,144.8961
Williamstown,33 Hannan St,2230000,Greg,-37.8647,144.8867
Williamstown,22 Bayview St,1460000,Greg,-37.8658,144.8857
Williamstown,164 Coogee La,1410000,Sweeney,-37.8643,144.8935
Williamstown,14 Illawarra St,940000,RT,-37.8695,144.9009
Williamstown,73 Victoria St,1900000,Village,-37.8623,144.8884
Williamstown,112 Crofton Dr,1330000,Williams,-37.8634,144.8796
Williamstown,5 Railway Pl,1010000,Sweeney,-37.8667,144.903
Williamstown,20 Proctor St,1010000,Raine,-37.8571,144.8767
Williamstown,5/72 Dover Rd,450000,Williams,-37.8536,144.899
Williamstown,5/77 Dover Rd,513500,RT,-37.8536,144.8981
Williamstown,102 John St,1000000,Jas,-37.8544,144.8922
Williamstown,24/18 Station Rd,415000,Greg,-37.857,144.891
Williamstown,22 Burbidge Dr,906000,Compton,-37.8608,144.8803
Williamstown,71 Hannan St,1805000,Greg,-37.8621,144.8872
Williamstown,16 Princes St,1126000,Raine&Horne,-37.8525,144.8945
Williamstown,21a Station Rd,935000,Sweeney,-37.8573,144.8911
Williamstown,16 Oconnell Mw,1205000,Williams,,
Williamstown,18 James St,895000,Hunter,-37.858,144.9005
Williamstown,1 Laverton St,890000,Greg,,
Williamstown,4/54 Yarra St,375000,Williams,-37.8504,144.8924
Williamstown,79 Aitken St,1000000,Greg,-37.8643,144.9043
Williamstown,45 Albert St,769000,RT,-37.853,144.8928
Williamstown,26 Collins St,1270000,Williams,-37.8587,144.8871
Williamstown,24 Merrett Dr,1172000,Village,-37.8617,144.8799
Williamstown,175 Douglas Pde,1360000,Sweeney,-37.8516,144.8949
Williamstown,104 Hannan St,2050000,Sweeney,-37.8601,144.8879
Williamstown,116a Hannan St,975000,Sweeney,-37.8593,144.8881
Williamstown,33 Cecil St,1310000,Sweeney,-37.8664,144.9072
Williamstown,105 Dover Rd,830000,Gunn&Co,-37.8519,144.8968
Williamstown,6/13 Dover Rd,491500,RT,-37.8563,144.8995
Williamstown,2/4 Lyons St,547500,Greg,-37.8612,144.8971
Williamstown,5 Ellery La,965000,Sweeney,-37.8666,144.9058
Williamstown,26A Macquarie St,1262000,Williams,-37.8551,144.8959
Williamstown,77 Melbourne Rd,1210000,Williams,-37.86,144.895
Williamstown,9/99 Melbourne Rd,412000,Williams,-37.8586,144.8937
Williamstown,81 Parker St,1337500,Raine,-37.8645,144.8977
Williamstown,2 Pope Pl,1230000,Sweeney,,
Williamstown,18A Rennie St,811000,RT,-37.8555,144.8952
Williamstown,50 Thompson St,1630000,Greg,-37.8656,144.9039
Williamstown,24 John St,920000,Jas,-37.855,144.8985
Williamstown,166 Cecil St,960000,Gunn&Co,-37.8605,144.8998
Williamstown,118 Hannan St,1482500,Sweeney,-37.8592,144.888
Williamstown,19 MacLean St,1300000,Sweeney,-37.8576,144.8992
Williamstown,44 Parker St,1378000,Williams,,
Williamstown,139 Cecil St,2255000,Raine,-37.8621,144.8999
Williamstown,233 Nelson Pl,1860000,Sweeney,-37.8615,144.9023
Williamstown,68 Osborne St,1710000,RT,-37.8671,144.9001
Williamstown,11 Sandpiper Pl,2440000,Sweeney,-37.8638,144.8798
Williamstown,2/125 Ferguson St,331000,Williams,-37.8586,144.8933
Williamstown,5 Dover La,1230000,RT,,
Williamstown North,4/4 Florence St,500000,Village,-37.8563,144.8782
Williamstown North,22 Park Cr,1075000,Sweeney,,
Williamstown North,5/7 Park Cr,580000,Jas,,
Williamstown North,4/29 Champion Rd,400000,Compton,-37.8564,144.8864
Williamstown North,37 Champion Rd,1410000,Sweeney,-37.8561,144.8859
Williamstown North,10/68 Kororoit Creek Rd,285000,Williams,-37.8571,144.8841
Williamstown North,8/46 Kororoit Creek Rd,460000,Williams,-37.8573,144.8854
Williamstown North,3 Myrtle St,881000,Sweeney,-37.8559,144.8785
Williamstown North,42 Park Cr,600000,Barlow,,
Williamstown North,12/29 Champion Rd,380000,Greg,-37.8564,144.8864
Williamstown North,26 Walter St,1440000,Williams,-37.8536,144.8734
Williamstown North,13/68 Kororoit Creek Rd,367500,Sweeney,-37.8571,144.8841
Williamstown North,4/9 Adeline St,355000,Sweeney,,
Williamstown North,18 Inglis St,1225000,Raine,-37.8546,144.8762
Windsor,207/152 Peel St,580000,Jellis,-37.8558,144.9903
Windsor,56 Henry St,1850000,Marshall,-37.8546,144.9865
Windsor,1/14 The Avenue,825000,Marshall,-37.8565,144.998
Windsor,344 High St,2302000,Marshall,-37.8528,144.9994
Windsor,54a Hornby St,1045000,Marshall,-37.855,144.9961
Windsor,39 McIlwrick St,2050000,Marshall,-37.8559,144.9948
Windsor,1/60 McIlwrick St,611000,Hodges,-37.8564,144.9971
Windsor,6/213 Dandenong Rd,600000,hockingstuart,-37.8581,144.9972
Windsor,4/12 Ellesmere Rd,800000,Fletchers,-37.8577,145.0002
Windsor,17/25 Williams Rd,275000,Gary,-37.8564,145.0016
Windsor,33 Earl St,1325000,Marshall,-37.8535,144.9952
Windsor,7b Nathan Pl,1540000,Biggin,-37.8556,144.995
Windsor,115 Albert St,1370000,Paul,-37.856,144.9891
Windsor,5/9 Williams Rd,655000,Tim,,
Windsor,6/7 Ellesmere Rd,372000,Fletchers,-37.8574,145
Windsor,9/58 The Avenue,412500,Beller,-37.8533,144.9986
Windsor,6/10 Wrexham Rd,452000,Marshall,-37.8568,145.0004
Windsor,13/14 Newry St,450000,hockingstuart,-37.8552,145.0005
Windsor,106/233 Dandenong Rd,300000,Ray,-37.8584,144.9994
Windsor,4/11 Lewisham Rd,520000,Biggin,-37.8573,144.9987
Windsor,6/28 The Avenue,650000,Thomson,-37.8554,144.9982
Windsor,7/8 The Avenue,501000,Noel,-37.8571,144.9979
Windsor,1/43 Williams Rd,380000,hockingstuart,-37.8555,145.0018
Windsor,3/11 Lincoln Pl,1177000,Marshall,-37.8543,144.9939
Windsor,1a Primrose St,1605000,Biggin,-37.8549,144.9948
Windsor,10/27 Lewisham Rd,600000,Biggin,-37.8559,144.999
Windsor,50 Andrew St,1500000,Jellis,-37.8518,144.9868
Windsor,1/300 High St,830000,hockingstuart,-37.8526,144.9977
Windsor,46/174 Peel St,1200000,Jellis,-37.8563,144.9916
Windsor,7/23 The Avenue,300000,Beller,-37.8556,144.9977
Windsor,6/23 The Avenue,400000,hockingstuart,-37.8556,144.9977
Windsor,11/5 The Avenue,623000,Beller,-37.8572,144.9974
Windsor,3/45 Williams Rd,600000,hockingstuart,-37.8554,145.0018
Windsor,45 Hornby St,1325000,Marshall,-37.8547,144.9959
Windsor,12/29 Upton Rd,518000,hockingstuart,-37.8533,144.9881
Windsor,50 Lewisham Rd,2368000,Marshall,-37.8547,144.9995
Windsor,4 Erica St,1350000,Kay,-37.8549,145.0006
Windsor,22/17 Ellesmere Rd,650000,McGrath,-37.8574,145.0006
Windsor,1/24 Green St,1200000,Biggin,-37.8533,144.9913
Windsor,19 Newry St,1320000,Jellis,-37.8554,145.0001
Windsor,8/15 Wrexham Rd,580000,Biggin,-37.8565,145.0011
Windsor,5/243 Dandenong Rd,555000,Kay,-37.8585,145.0004
Windsor,8/14 Newry St,474000,Beller,-37.8552,145.0005
Windsor,31 Raleigh St,1350000,Jellis,-37.8522,144.986
Windsor,77 Raleigh St,1910000,Marshall,-37.8525,144.9881
Yallambie,27 Aminya Cr,665000,Darren,,
Yallambie,11 Tarcoola Dr,700000,Barry,-37.7251,145.1053
Yallambie,8 Ovata Cl,915000,Barry,-37.7198,145.1034
Yallambie,40 Allima Av,760000,Buckingham,,
Yallambie,16 Lowan Av,715000,Buckingham,,
Yallambie,4 Aminya Cr,710000,Nelson,,
Yallambie,70 Tarcoola Dr,810000,Buckingham,-37.7216,145.1066
Yallambie,267 Yallambie Rd,753000,Barry,-37.7233,145.1045
Yallambie,340 Yallambie Rd,602500,Ray,-37.7279,145.1017
Yallambie,4 Coleen St,742000,Barry,-37.7305,145.081
Yallambie,36 Longacres Rd,953000,Fletchers,-37.7302,145.0883
Yallambie,5 Kurdian Ct,840000,Barry,-37.7218,145.108
Yallambie,2 Debra Ct,650000,hockingstuart,-37.731,145.0811
Yallambie,342 Yallambie Rd,793000,Barry,-37.728,145.1017
Yallambie,4 Melliodora Pl,731000,hockingstuart,-37.7195,145.1034
Yallambie,21 Bimbadeen Cr,758000,Buckingham,,
Yallambie,5 Crew St,710000,Miles,-37.7306,145.0854
Yallambie,38 Allima Av,788000,Barry,,
Yallambie,23 Cascades Vw,670000,Darren,,
Yallambie,252 Yallambie Rd,720000,Buckingham,-37.7225,145.1037
Yallambie,5 Binalong Ct,720000,Barry,-37.7214,145.1034
Yallambie,27 Ovata Cl,936000,Buckingham,-37.72,145.1014
Yallambie,33 Fahey Cr,710000,Fletchers,,
Yallambie,17 Marigolds Rd,800000,Darren,-37.7285,145.0845
Yallambie,5 Amanda Ct,721000,Barry,-37.7303,145.0823
Yarraville,13 Benbow St,1000000,Jas,-37.8228,144.8799
Yarraville,2/5 Jepson St,640000,hockingstuart,,
Yarraville,6 Sanderson St,890000,Village,-37.8149,144.8707
Yarraville,40 Tarrengower St,760000,Jas,-37.8176,144.8911
Yarraville,83 Tarrengower St,1165000,Village,-37.8175,144.8879
Yarraville,4 Finlay St,1550000,Village,-37.8187,144.8771
Yarraville,7/87 Gamon St,770000,Jas,-37.8108,144.8899
Yarraville,160 Hyde St,871000,Jas,-37.8167,144.8965
Yarraville,1/194 Hyde St,780000,Village,-37.8175,144.8964
Yarraville,3/27 Stephen St,650000,Jas,-37.8113,144.8955
Yarraville,41 Sussex St,770000,Jas,-37.82,144.891
Yarraville,147 Williamstown Rd,851000,Jas,,
Yarraville,29 Newcastle St,890000,hockingstuart,-37.8209,144.8913
Yarraville,60 Adeney St,960000,Sweeney,-37.8159,144.8626
Yarraville,76 Bishop St,1235000,Jas,-37.8139,144.8741
Yarraville,16A Gordon Pde,670000,Jas,-37.8228,144.8833
Yarraville,1/11 Goulburn St,960000,Village,-37.8154,144.8917
Yarraville,5 Hood St,1000000,Village,-37.8115,144.8875
Yarraville,13 Pearce St,710000,Chisholm,-37.8198,144.8839
Yarraville,109 Powell St,1320000,Jas,-37.8217,144.8842
Yarraville,13 Simpson St,1100000,Village,-37.8175,144.8929
Yarraville,7/88 Stephen St,782000,hockingstuart,-37.8156,144.8943
Yarraville,34 Wilkins St,931000,Douglas,-37.8182,144.8727
Yarraville,6 Clarendon St,910000,Village,-37.8197,144.8875
Yarraville,1a Court St,796000,Jas,-37.8184,144.8809
Yarraville,3 Cuming St,856000,Greg,-37.8157,144.887
Yarraville,40 Freeman St,670000,Village,-37.8186,144.8736
Yarraville,25 Gray St,706000,Jas,-37.819,144.895
Yarraville,101 Roberts St,1050000,hockingstuart,-37.8128,144.8695
Yarraville,1/53 Stephen St,410000,hockingstuart,-37.8129,144.8952
Yarraville,31 Frederick St,1320000,Village,-37.8197,144.8957
Yarraville,8/230 Williamstown Rd,482500,Sweeney,,
Yarraville,27 Regent St,1414000,Jas,-37.8124,144.8875
Yarraville,47 Bayview Rd,1815000,Village,-37.8102,144.8857
Yarraville,2/8 Hughes St,630000,Jas,-37.822,144.89
Yarraville,50 Tongue St,1870000,Sweeney,-37.8126,144.8905
Yarraville,60 Hamilton St,1785000,Village,-37.8104,144.8867
Yarraville,3/107 Somerville Rd,330000,Jas,-37.8133,144.8865
Yarraville,44 Severn St,1930000,Jas,-37.8153,144.8796
Yarraville,18 Free St,1035000,Jas,-37.8143,144.8865
Yarraville,122 Stephen St,510000,hockingstuart,-37.8173,144.894
Yarraville,9/51 Stephen St,381000,Jas,-37.8128,144.8953
Yarraville,113 Anderson St,1040000,Sweeney,-37.8164,144.8869
Yarraville,52 Goulburn St,1419000,Jas,-37.8148,144.8884
Yarraville,63 Hawkhurst St,1050000,Village,-37.8201,144.872
Yarraville,122 Stephen St,470000,Jas,-37.8173,144.894
Yarraville,280 Francis St,850000,Jas,-37.8193,144.8753
Yarraville,7/13 Stephen St,501344,Sweeney,-37.8106,144.8957
Yarraville,2/255 Wlliamstown Rd,550000,Hunter,,
Yarraville,9 Stanger St,796000,Greg,-37.8151,144.8638
Yarraville,203/109 Anderson St,666300,Jas,,
Yarraville,27 Buninyong St,1217500,Greg,-37.8188,144.8884
Yarraville,1a Kingston St,610000,Jas,-37.815,144.8827
Yarraville,64 Bishop St,1055000,hockingstuart,-37.8134,144.8745
Yarraville,4/16 Dean St,620000,iOne,-37.8194,144.8826
Yarraville,117 Francis St,660000,Sweeney,-37.8212,144.8887
Yarraville,342 Francis St,681000,Sweeney,-37.8183,144.8666
Yarraville,5/69 Hamilton St,345000,hockingstuart/Village,-37.8111,144.887
Yarraville,3/1 Jepson St,705000,Sweeney,,
Yarraville,25 Norfolk St,950000,Village,-37.8202,144.8896
Yarraville,9 Pearce St,955000,Jellis,-37.8196,144.8839
Yarraville,11 Sanderson St,822000,Sweeney,-37.8152,144.8703
Yarraville,71 Bena St,760000,Jas,-37.824,144.8805
Yarraville,29 Frederick St,1200000,Village,-37.8197,144.8969
Yarraville,59 Gent St,1005000,Sweeney,-37.8177,144.8711
Yarraville,282 Hyde St,600000,hockingstuart,-37.8222,144.8956
Yarraville,103/58 Ballarat St,381000,Sweeney,-37.8184,144.8904
Yarraville,17 Banool Av,876000,Sweeney,,
Yarraville,136 Hyde St,1150000,hockingstuart,-37.815,144.8968
Yarraville,14 Lennox St,1020000,Jas,-37.8157,144.8925
Yarraville,55 Ofarrell St,1250000,Village,-37.8099,144.8859
Yarraville,7 Stewart St,1340000,Village,-37.8108,144.888
Yarraville,52 Severn St,865000,Jas,-37.8159,144.8795
Yarraville,347 Williamstown Rd,781500,Jas,-37.8224,144.8818
Yarraville,15 Ofarrell St,1401000,Village,-37.8102,144.8885
Yarraville,2/382 Williamstown Rd,630000,Jas,-37.8225,144.8814
Yarraville,129 Roberts St,1137500,hockingstuart,-37.8146,144.8692
Yarraville,198 Francis St,925000,hockingstuart,-37.8202,144.883
Yarraville,3/5 Jepson St,676000,hockingstuart,,
Yarraville,18 Frederick St,745000,hockingstuart,-37.8195,144.8973
Yarraville,2 Hood St,1158000,Jas,-37.8117,144.8873
Yarraville,51 Sussex St,867000,RT,-37.8198,144.8904
Yarraville,9/11 Berry St,955000,Village,-37.8127,144.8965
Yarraville,3 Freame St,1081000,Village,-37.8171,144.8753
Yarraville,443 Geelong Rd,725000,Sweeney,-37.8119,144.868
Yarraville,43 Ballarat St,767000,Jas,-37.8179,144.8908
Yarraville,42 Eirene St,951000,Sweeney,-37.8214,144.8796
Yarraville,14 Finlay St,1028000,Village,-37.8186,144.8764
Yarraville,112 Francis St,740000,Village,-37.8209,144.8896
Yarraville,20 Grace St,1450000,Village,-37.811,144.8844
Yarraville,23 Lennox St,1430000,Village,-37.816,144.8936
Yarraville,38 Simpson St,1275000,Village,-37.8172,144.8919
Yarraville,122 Blackwood St,1606000,Jas,-37.8177,144.8839
Yarraville,75 Ballard St,970000,Village,-37.8172,144.8676
Yarraville,7 Banool Av,865000,Village,,
Yarraville,38 Benbow St,780000,Hunter,-37.8223,144.8779
Yarraville,76 Kidman St,670000,Biggin,-37.8137,144.8636
Yarraville,46 Wilson St,908000,hockingstuart,-37.8191,144.8909
Yarraville,23 Castlemaine St,1380000,Village,-37.815,144.8928
Yarraville,5 Highgate St,966000,JMRE,-37.823,144.8768
Yarraville,3/64 Powell St,480500,Jas,-37.8182,144.8846
Yarraville,4 Regent St,1520000,Jas,-37.8123,144.8888
Yarraville,18 Tenterden St,845000,Jas,-37.8234,144.8742
Yarraville,10 Tuppen St,1287000,hockingstuart,-37.8131,144.8778
Yarraville,4 Bena St,980000,Jas,-37.8185,144.8812
Yarraville,16/11 Berry St,800000,Jas,-37.8122,144.8965
Yarraville,30 Simpson St,1460000,Village,-37.8172,144.8924
Yarraville,7 Hughes St,840000,Village,-37.822,144.8904
Yarraville,46 Kingston St,900500,Village,-37.8145,144.8804
Yarraville,14 Pearce St,850000,Chisholm,-37.8196,144.8836
Yarraville,6/37 Stephen St,940000,Village,-37.8124,144.8957
Aberfeldie,2/2 St Kinnord St,380000,Nelson,-37.7561,144.9028
Aberfeldie,40 Clifton St,1646000,Rendina,-37.7606,144.8909
Aberfeldie,6/8 Arthur St,442000,Nelson,-37.7589,144.897
Aberfeldie,8/257 Buckley St,470000,Brad,-37.7557,144.9037
Aberfeldie,26a Fawkner St,760000,McDonald,-37.757,144.896
Aberfeldie,21 May St,1346000,Nelson,-37.7614,144.8925
Aberfeldie,25 Valencia St,1300000,Rendina,-37.7617,144.8987
Aberfeldie,2/30 Caroline St,935000,Nelson,-37.7591,144.8923
Aberfeldie,11a Muldowney St,1175000,Barry,,
Aberfeldie,1a Arthur St,845000,Nelson,,
Aberfeldie,126 The Boulevard,3900000,Nelson,-37.7637,144.8931
Aberfeldie,3/64 Brunel St,1160000,Nelson,-37.7642,144.895
Aberfeldie,2 May St,1150000,Nelson,-37.7614,144.8953
Aberfeldie,5 Aroona Ct,1720000,Nelson,-37.7632,144.898
Aberfeldie,25 Beaver St,1705000,Nelson,-37.7587,144.9015
Aberfeldie,4 Brunel Ct,1190000,Barry,-37.7626,144.8954
Aberfeldie,2/7 Fawkner St,380000,Brad,-37.7557,144.8966
Aberfeldie,58 Waverley St,840000,Brad,-37.7604,144.9062
Aberfeldie,29 Beaver St,1740000,Nelson,-37.759,144.9015
Aberfeldie,40 Allan St,1860000,Rendina,-37.7603,144.8921
Aberfeldie,14 Knight St,1195000,Nelson,-37.7559,144.8991
Aberfeldie,2 May St,1200000,Nelson,-37.7614,144.8953
Aberfeldie,1 Chisholm St,726000,Barry,-37.7606,144.8973
Aberfeldie,99 Fawkner St,1325000,Weda,-37.7617,144.8956
Aberfeldie,11 Muldowney St,1300000,Barry,-37.7584,144.8968
Aberfeldie,5/319 Buckley St,373000,Barry,-37.7553,144.8996
Aberfeldie,1/7 Derry St,670000,Frank,-37.76,144.9002
Aberfeldie,13 Batman St,2400000,Barry,-37.7548,144.8915
Aberfeldie,47 Clifton St,1350000,Nelson,-37.7609,144.8905
Bellfield,20 Davidson St,773000,Nelson,-37.752,145.0367
Bellfield,6 Carlyle Cr,890000,Barry,,
Bellfield,40 Plunkett St,885000,Nelson,-37.7509,145.0423
Bellfield,8 Erica Ct,770000,Haughton,-37.7529,145.0406
Bellfield,58 Perkins Av,676000,Collins,,
Bellfield,353 Waterdale Rd,855000,Barry,-37.7534,145.0454
Bellfield,1 Wilkinson Cr,785000,Miles,,
Bellfield,305 Bell St,645000,Nelson,-37.7506,145.043
Bellfield,12 Garrett Cr,780000,Miles,,
Bellfield,2/2 Harrison St,720000,McGrath,-37.7527,145.0392
Bellfield,129 Liberty Pde,625000,Nelson,-37.7504,145.0335
Bellfield,371 Waterdale Rd,828000,Barry,-37.7518,145.0457
Bellfield,373 Waterdale Rd,676000,Barry,-37.7516,145.0457
Brunswick East,10 Harrison St,1310000,Nelson,-37.7638,144.9804
Brunswick East,1 Nunan St,856000,Harrington,-37.7601,144.9805
Brunswick East,114/22 Barkly St,410000,Jellis,,
Brunswick East,2/175 Blyth St,580000,Nelson,-37.7668,144.9765
Brunswick East,1610/182 Edward St,675000,Nelson,-37.7753,144.9725
Brunswick East,87 Hickford St,1350000,Jellis,-37.7663,144.9795
Brunswick East,6 Kingfisher Gdns,940000,Nelson,-37.7643,144.9808
Brunswick East,256 Stewart St,930000,Nelson,-37.7658,144.9823
Brunswick East,215 Weston St,1495000,Nelson,-37.7762,144.9755
Brunswick East,55 King St,1550000,Woodards,-37.7735,144.9833
Brunswick East,94 Barkly St,1815000,Nelson,-37.7776,144.9727
Brunswick East,12 Bladen Av,905500,Woodards,,
Brunswick East,9 John St,1625000,Nelson,-37.7749,144.9762
Brunswick East,21 Roberts St,899000,Jellis,-37.7667,144.9821
Brunswick East,3 Lomandra Wky,665000,Jellis,,
Brunswick East,201/218 Lygon St,435000,Jellis,-37.7717,144.9719
Brunswick East,8/389 Lygon St,570000,Jellis,-37.7656,144.9726
Brunswick East,98 Barkly St,1900000,Jellis,-37.7776,144.9726
Brunswick East,178 Weston St,1080000,Greg,-37.7765,144.9751
Brunswick East,123 Barkly St,1280000,Nelson,-37.7772,144.9723
